Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-08-09 07:45:00-04,ND0080,N,361,48.54,18.60%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 07:50:00-04,ND0080,N,364,47.94,16.03%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 07:55:00-04,ND0080,N,380,50.23,14.20%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:00:00-04,ND0080,N,346,55.90,11.66%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:05:00-04,ND0080,N,294,58.04,9.09%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:10:00-04,ND0080,N,323,55.89,11.02%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:15:00-04,ND0080,N,314,55.78,10.51%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:20:00-04,ND0080,N,337,53.04,12.49%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:25:00-04,ND0080,N,345,52.93,12.45%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:30:00-04,ND0080,N,339,54.76,11.90%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:35:00-04,ND0080,N,313,58.07,10.28%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:40:00-04,ND0080,N,360,54.85,12.05%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:45:00-04,ND0080,N,322,57.53,10.51%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:50:00-04,ND0080,N,346,54.44,12.31%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 08:55:00-04,ND0080,N,331,56.50,10.96%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:00:00-04,ND0080,N,326,55.32,10.95%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:05:00-04,ND0080,N,303,59.65,8.98%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:10:00-04,ND0080,N,266,57.78,8.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:15:00-04,ND0080,N,272,58.90,8.44%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:20:00-04,ND0080,N,266,60.47,8.09%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:25:00-04,ND0080,N,241,59.36,7.57%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:30:00-04,ND0080,N,249,57.87,8.26%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:35:00-04,ND0080,N,251,57.98,8.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:40:00-04,ND0080,N,267,56.86,8.82%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:45:00-04,ND0080,N,263,58.15,8.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:50:00-04,ND0080,N,288,57.14,9.46%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 09:55:00-04,ND0080,N,225,58.73,7.16%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:00:00-04,ND0080,N,241,59.09,7.63%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:05:00-04,ND0080,N,206,60.40,6.45%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:10:00-04,ND0080,N,198,60.66,6.36%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:15:00-04,ND0080,N,206,59.77,6.53%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:20:00-04,ND0080,N,213,59.08,6.87%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:25:00-04,ND0080,N,213,60.80,6.41%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:30:00-04,ND0080,N,212,59.58,6.59%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:35:00-04,ND0080,N,217,58.95,6.89%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:40:00-04,ND0080,N,260,58.25,8.16%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:45:00-04,ND0080,N,210,59.83,6.70%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:50:00-04,ND0080,N,242,58.56,7.64%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 10:55:00-04,ND0080,N,206,60.06,6.24%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:00:00-04,ND0080,N,213,59.86,6.44%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:05:00-04,ND0080,N,227,59.18,7.25%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:10:00-04,ND0080,N,192,60.49,6.05%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:15:00-04,ND0080,N,225,59.99,6.82%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:20:00-04,ND0080,N,225,58.71,7.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:25:00-04,ND0080,N,253,58.73,7.84%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:30:00-04,ND0080,N,239,58.58,7.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:35:00-04,ND0080,N,228,58.06,7.47%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:40:00-04,ND0080,N,238,61.01,6.85%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:45:00-04,ND0080,N,239,59.59,7.62%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:50:00-04,ND0080,N,207,60.65,6.12%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 11:55:00-04,ND0080,N,237,60.61,7.37%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:00:00-04,ND0080,N,249,58.89,7.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:05:00-04,ND0080,N,220,58.20,7.12%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:10:00-04,ND0080,N,251,56.83,8.32%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:15:00-04,ND0080,N,270,57.45,8.82%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:20:00-04,ND0080,N,271,58.44,8.74%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:25:00-04,ND0080,N,265,58.71,8.36%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:30:00-04,ND0080,N,265,57.29,8.65%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:35:00-04,ND0080,N,237,60.04,7.39%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:40:00-04,ND0080,N,256,57.46,8.80%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:45:00-04,ND0080,N,245,59.14,7.78%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:50:00-04,ND0080,N,260,58.97,8.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 12:55:00-04,ND0080,N,265,58.78,8.07%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:00:00-04,ND0080,N,242,60.14,7.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:05:00-04,ND0080,N,273,58.60,8.57%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:10:00-04,ND0080,N,237,57.21,7.62%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:15:00-04,ND0080,N,238,58.73,7.45%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:20:00-04,ND0080,N,238,57.77,7.62%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:25:00-04,ND0080,N,265,58.17,8.62%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:30:00-04,ND0080,N,255,58.14,8.12%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:35:00-04,ND0080,N,231,57.95,7.42%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:40:00-04,ND0080,N,233,57.80,7.39%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:45:00-04,ND0080,N,244,58.33,7.73%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:50:00-04,ND0080,N,255,58.23,7.85%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 13:55:00-04,ND0080,N,221,59.52,6.83%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:00:00-04,ND0080,N,247,58.80,7.57%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:05:00-04,ND0080,N,239,59.35,7.40%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:10:00-04,ND0080,N,247,58.19,7.61%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:15:00-04,ND0080,N,246,58.70,7.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:20:00-04,ND0080,N,221,59.15,6.74%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:25:00-04,ND0080,N,226,59.93,6.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:30:00-04,ND0080,N,231,60.25,6.93%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:35:00-04,ND0080,N,258,58.34,8.09%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:40:00-04,ND0080,N,247,58.22,7.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:45:00-04,ND0080,N,260,58.15,8.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:50:00-04,ND0080,N,283,56.34,9.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 14:55:00-04,ND0080,N,270,58.96,8.38%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:00:00-04,ND0080,N,240,60.28,7.35%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:05:00-04,ND0080,N,264,59.70,7.96%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:10:00-04,ND0080,N,269,58.24,8.42%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:15:00-04,ND0080,N,250,59.87,7.53%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:20:00-04,ND0080,N,273,59.74,8.14%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:25:00-04,ND0080,N,257,57.67,8.23%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:30:00-04,ND0080,N,270,59.99,8.08%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:35:00-04,ND0080,N,286,57.81,8.86%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:40:00-04,ND0080,N,245,59.80,7.26%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:45:00-04,ND0080,N,305,57.30,9.86%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:50:00-04,ND0080,N,272,60.25,7.83%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 15:55:00-04,ND0080,N,261,58.43,7.87%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:00:00-04,ND0080,N,297,58.65,9.19%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:05:00-04,ND0080,N,268,58.16,8.04%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:10:00-04,ND0080,N,292,57.91,8.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:15:00-04,ND0080,N,279,57.46,8.75%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:20:00-04,ND0080,N,286,58.80,8.65%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:25:00-04,ND0080,N,299,57.51,9.36%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:30:00-04,ND0080,N,316,56.22,10.49%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:35:00-04,ND0080,N,261,60.01,7.71%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:40:00-04,ND0080,N,289,58.70,8.50%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:45:00-04,ND0080,N,303,55.60,9.66%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:50:00-04,ND0080,N,293,59.27,8.61%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 16:55:00-04,ND0080,N,284,57.70,8.57%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:00:00-04,ND0080,N,263,58.90,8.02%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:05:00-04,ND0080,N,267,59.47,7.80%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:10:00-04,ND0080,N,293,57.43,8.96%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:15:00-04,ND0080,N,264,60.99,7.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:20:00-04,ND0080,N,310,57.65,9.41%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:25:00-04,ND0080,N,312,56.91,9.61%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:30:00-04,ND0080,N,288,57.05,9.10%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:35:00-04,ND0080,N,295,57.72,8.89%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:40:00-04,ND0080,N,268,58.02,8.23%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:45:00-04,ND0080,N,271,57.97,8.58%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:50:00-04,ND0080,N,243,58.89,7.47%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 17:55:00-04,ND0080,N,269,59.93,7.90%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:00:00-04,ND0080,N,240,60.94,6.85%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:05:00-04,ND0080,N,244,59.91,7.31%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:10:00-04,ND0080,N,257,59.74,7.60%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:15:00-04,ND0080,N,272,58.22,8.13%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:20:00-04,ND0080,N,218,61.42,6.20%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:25:00-04,ND0080,N,234,60.33,6.88%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:30:00-04,ND0080,N,244,60.32,7.17%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:35:00-04,ND0080,N,220,59.91,6.54%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:40:00-04,ND0080,N,257,60.00,7.54%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:45:00-04,ND0080,N,236,60.66,6.89%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:50:00-04,ND0080,N,226,60.76,6.48%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 18:55:00-04,ND0080,N,223,60.48,6.53%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:00:00-04,ND0080,N,217,61.38,6.27%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:05:00-04,ND0080,N,234,59.82,6.89%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:10:00-04,ND0080,N,212,61.91,6.06%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:15:00-04,ND0080,N,180,63.37,4.82%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:20:00-04,ND0080,N,199,61.86,5.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:25:00-04,ND0080,N,210,61.20,6.01%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:30:00-04,ND0080,N,214,60.79,6.15%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:35:00-04,ND0080,N,198,59.58,6.15%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:40:00-04,ND0080,N,168,61.59,4.89%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:45:00-04,ND0080,N,196,61.86,5.57%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:50:00-04,ND0080,N,183,60.58,5.58%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 19:55:00-04,ND0080,N,200,60.05,5.77%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:00:00-04,ND0080,N,177,61.39,5.12%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:05:00-04,ND0080,N,176,61.58,5.08%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:10:00-04,ND0080,N,166,60.71,4.92%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:15:00-04,ND0080,N,176,60.86,5.06%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:20:00-04,ND0080,N,176,58.98,5.41%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:25:00-04,ND0080,N,168,60.28,5.04%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:30:00-04,ND0080,N,181,58.93,5.43%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:35:00-04,ND0080,N,176,58.13,5.56%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-08-09 20:40:00-04,ND0080,N,175,58.33,5.36%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
